"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"MedicinalProduct.Contraindication.modifierExtension","MedicinalProduct.Contraindication.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"MedicinalProduct.Contraindication.ContraindicationsText","MedicinalProduct.Contraindication.ContraindicationsText","","","",1,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/ST]]} {[]}
","The text of the contraindication(s) in line with the regulated product information shall be described. (9.9.2.3.2)","The text of the contraindication(s) in line with the regulated product information shall be described. (9.9.2.3.2)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.ContraindicationsText",1,1,"",""
"MedicinalProduct.Contraindication.ContraindicationsAsDisease-Symptom-Procedure","MedicinalProduct.Contraindication.ContraindicationsAsDisease-Symptom-Procedure","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The underlying disease, symptom or procedure of the contraindication can be specified as it is referenced in the regulated product information using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.3.3)","The underlying disease, symptom or procedure of the contraindication can be specified as it is referenced in the regulated product information using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.3.3)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.ContraindicationsAsDisease-Symptom-Procedure",0,1,"",""
"MedicinalProduct.Contraindication.DiseaseStatus","MedicinalProduct.Contraindication.DiseaseStatus","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The status of the disease or symptom of the contraindication can be specified as it is referenced in the regulated product information using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.3.4)","The status of the disease or symptom of the contraindication can be specified as it is referenced in the regulated product information using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.3.4)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.DiseaseStatus",0,1,"",""
"MedicinalProduct.Contraindication.Comorbidity","MedicinalProduct.Contraindication.Comorbidity","","","",0,*,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The comorbidity (concurrent condition) or coinfection shall be specified. (9.9.2.3.5)","The comorbidity (concurrent condition) or coinfection shall be specified. (9.9.2.3.5)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.Comorbidity",0,*,"",""
"MedicinalProduct.Contraindication.OtherTherapySpecifics","MedicinalProduct.Contraindication.OtherTherapySpecifics","","","",0,*,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/Class]]} {[]}
","9.9.2.6","9.9.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.OtherTherapySpecifics",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct.Contraindication.OtherTherapySpecifics.id","MedicinalProduct.Contraindication.OtherTherapySpecifics.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"MedicinalProduct.Contraindication.OtherTherapySpecifics.extension","MedicinalProduct.Contraindication.OtherTherapySpecifics.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"MedicinalProduct.Contraindication.OtherTherapySpecifics.modifierExtension","MedicinalProduct.Contraindication.OtherTherapySpecifics.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"MedicinalProduct.Contraindication.OtherTherapySpecifics.TherapyRelationshipType","MedicinalProduct.Contraindication.OtherTherapySpecifics.TherapyRelationshipType","","","",1,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The type of relationship between the Medicinal Product indication or contraindication and a specific other therapy shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.6.2)","The type of relationship between the Medicinal Product indication or contraindication and a specific other therapy shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.6.2)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.OtherTherapySpecifics.TherapyRelationshipType",1,1,"",""
"MedicinalProduct.Contraindication.OtherTherapySpecifics.Medication","MedicinalProduct.Contraindication.OtherTherapySpecifics.Medication","","","",1,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","Reference to a specific medication, which can be expressed as an active substance, Medicinal Product or class of Medicinal Products, as part of a specific indication or contraindication in accordance with the regulated product information shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.6.3)","Reference to a specific medication, which can be expressed as an active substance, Medicinal Product or class of Medicinal Products, as part of a specific indication or contraindication in accordance with the regulated product information shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.9.2.6.3)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.OtherTherapySpecifics.Medication",1,1,"",""
"MedicinalProduct.Contraindication.PopulationSpecifics","MedicinalProduct.Contraindication.PopulationSpecifics","","","",0,*,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/Class]]} {[]}
","9.9.2.5","9.9.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct.Contraindication.PopulationSpecifics.id","MedicinalProduct.Contraindication.PopulationSpecifics.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"MedicinalProduct.Contraindication.PopulationSpecifics.extension","MedicinalProduct.Contraindication.PopulationSpecifics.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"MedicinalProduct.Contraindication.PopulationSpecifics.modifierExtension","MedicinalProduct.Contraindication.PopulationSpecifics.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"MedicinalProduct.Contraindication.PopulationSpecifics.Age","MedicinalProduct.Contraindication.PopulationSpecifics.Age","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The age of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.2)","The age of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.2)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics.Age",0,1,"",""
"MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeLow","MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeLow","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/PQ]]} {[]}
","The lower limit of the age range of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.3)","The lower limit of the age range of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.3)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeLow",0,1,"",""
"MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeHigh","MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeHigh","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/PQ]]} {[]}
","The upper limit of the age range of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.4)","The upper limit of the age range of the specific population for an indication or a contraindication as authorised for the Medicinal Product in accordance with the regulated product information can be specified. Either age or age range should be specified for a single indication/contraindication; both should not be specified. (9.9.2.5.4)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics.AgeRangeHigh",0,1,"",""
"MedicinalProduct.Contraindication.PopulationSpecifics.Gender","MedicinalProduct.Contraindication.PopulationSpecifics.Gender","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The gender of the specific population for an indication or a contraindication in accordance with the regulated product information shall be specified using ISO/IEC 5218 . (9.9.2.5.5)","The gender of the specific population for an indication or a contraindication in accordance with the regulated product information shall be specified using ISO/IEC 5218 . (9.9.2.5.5)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics.Gender",0,1,"",""
"MedicinalProduct.Contraindication.PopulationSpecifics.Race","MedicinalProduct.Contraindication.PopulationSpecifics.Race","","","",0,1,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/CD]]} {[]}
","The race of the specific population for an indication or a contraindication in accordance with the regulated product information can be specified using an appropriate controlled terminology. The controlled term and the controlled term identifier shall be specified. (9.9.2.5.6)","The race of the specific population for an indication or a contraindication in accordance with the regulated product information can be specified using an appropriate controlled terminology. The controlled term and the controlled term identifier shall be specified. (9.9.2.5.6)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.Contraindication.PopulationSpecifics.Race",0,1,"",""
